ID,Animal,Breed,Gender,Age,Category,Disease,WBC,RBC,Hemoglobin,Platelets,Glucose,ALT,AST,Urea,Creatinine,Symptom_Fever,Symptom_Lethargy,Symptom_Vomiting,Symptom_Diarrhea,Symptom_WeightLoss,Symptom_SkinLesion,Symptom_Coughing,Symptom_Lameness,Symptom_NasalDischarge,Symptom_EyeDischarge,Symptom_Drooling,Symptom_Blisters,WBC_RBC_Ratio,ALT_AST_Ratio,Urea_Creat_Ratio
DEV_2846,GuineaPig,Purebred,Male,8.7,Bacterial,Yersiniosis,21.8,8.9,17.6,397.0,96.0,71.0,141.0,16.0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,2.4494382022471908,0.5035460992907801,32.0
DEV_2847,Snake,,Female,5.7,Gastrointestinal,Cryptosporidiosis,9.6,6.2,13.5,476.0,107.0,29.0,18.0,41.0,1.1,1,0,1,1,0,0,0,0,0,0,0,0,1.5483870967741935,1.6111111111111112,37.272727272727266
DEV_2848,Parrot,Purebred,Unknown,0.9,Cardiovascular,Cardiomyopathy,8.6,9.1,13.9,240.0,115.0,40.0,49.0,18.0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0.945054945054945,0.8163265306122449,30.0
DEV_2849,Cat,Mixed,Female,1.0,Gastrointestinal,Megacolon,16.3,6.2,16.1,269.0,113.0,8.0,42.0,,0.5,0,0,1,0,0,0,0,0,0,0,0,1,2.629032258064516,0.19047619047619047,0.0
DEV_2850,Rabbit,Purebred,Unknown,0.9,Bacterial,Pasteurellosis,26.2,7.8,12.4,291.0,110.0,128.0,137.0,13.0,0.9,1,1,0,0,0,0,0,0,0,0,1,0,3.358974358974359,0.9343065693430657,14.444444444444445
DEV_2851,Goat,,Unknown,4.3,Respiratory,Bronchitis,11.7,5.3,16.2,528.0,97.0,35.0,26.0,12.0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,2.2075471698113205,1.3461538461538463,12.0
DEV_2852,Chicken,Mixed,Male,11.5,Bacterial,E.coli Infection,25.9,6.7,14.3,337.0,92.0,80.0,159.0,5.0,0.7,1,1,0,0,0,0,0,0,0,0,0,0,3.8656716417910446,0.5031446540880503,7.142857142857143
DEV_2853,Lion,Mixed,Female,11.1,Respiratory,Pneumonia,9.7,6.3,14.7,444.0,85.0,51.0,17.0,21.0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,1.5396825396825395,3.0,21.0
DEV_2854,Sheep,Mixed,Male,5.8,Cardiovascular,Endocarditis,10.7,8.0,15.0,289.0,118.0,34.0,49.0,20.0,1.3,0,0,0,0,0,0,1,0,0,0,0,0,1.3375,0.6938775510204082,15.384615384615383
DEV_2855,Lion,Mixed,Female,7.6,Metabolic,Hyperparathyroidism,6.0,6.6,14.8,237.0,112.0,199.0,35.0,7.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.9090909090909092,5.685714285714286,5.833333333333334
DEV_2856,GuineaPig,Mixed,Female,2.7,Metabolic,Urinary Calculi,13.0,9.4,15.7,455.0,83.0,189.0,34.0,18.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,1.3829787234042552,5.5588235294117645,22.5
DEV_2857,Lion,Mixed,Female,6.2,Cardiovascular,Dilated Cardiomyopathy,13.9,5.7,16.9,,104.0,37.0,16.0,1.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,2.43859649122807,2.3125,2.0
DEV_2858,Pig,Mixed,Male,2.5,Metabolic,Edema Disease,12.3,7.7,14.9,274.0,104.0,,54.0,20.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1.5974025974025974,0.0,40.0
DEV_2859,Turtle,Mixed,Female,13.7,Parasitic,Mites,11.5,3.0,9.0,454.0,123.0,,16.0,14.0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,3.8333333333333335,0.0,23.333333333333336
DEV_2860,GuineaPig,Purebred,Unknown,1.7,Gastrointestinal,GI Stasis,8.9,8.4,15.2,428.0,101.0,42.0,33.0,33.0,1.4,0,0,1,0,0,0,0,0,1,0,0,0,1.0595238095238095,1.2727272727272727,23.571428571428573
DEV_2861,Buffalo,Purebred,Male,5.7,Metabolic,Vitamin A Deficiency,17.3,7.8,13.1,261.0,121.0,248.0,8.0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.217948717948718,31.0,15.0
DEV_2862,Goat,Purebred,Male,0.9,Musculoskeletal,Arthritis,7.7,8.2,11.2,371.0,82.0,21.0,25.0,23.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0.9390243902439025,0.84,28.75
DEV_2863,Llama,Mixed,Female,3.8,Respiratory,Pneumonia,8.3,5.3,16.2,291.0,73.0,20.0,,13.0,1.5,0,0,0,0,0,0,1,0,1,0,0,0,1.5660377358490567,0.0,8.666666666666666
DEV_2864,Rabbit,Purebred,Male,6.3,Bacterial,Tyzzer Disease,22.6,6.6,13.7,474.0,107.0,119.0,108.0,22.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,3.4242424242424248,1.1018518518518519,14.666666666666666
DEV_2865,Duck,Mixed,Male,6.4,Parasitic,Gapeworm,13.3,4.8,6.5,338.0,98.0,15.0,27.0,22.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.7708333333333335,0.5555555555555556,22.0
DEV_2866,Ferret,Purebred,Female,9.5,Viral,Rabies,20.7,7.8,17.8,520.0,103.0,29.0,15.0,9.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,2.6538461538461537,1.9333333333333333,9.0
DEV_2867,Dog,Mixed,Female,8.0,Respiratory,Pulmonary Edema,17.2,9.3,14.5,459.0,100.0,29.0,10.0,21.0,0.4,0,0,1,0,0,0,1,0,1,0,0,0,1.8494623655913975,2.9,52.5
DEV_2868,Duck,Purebred,Unknown,11.9,Parasitic,Renal Coccidiosis,6.7,4.1,10.6,398.0,93.0,47.0,33.0,19.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1.6341463414634148,1.4242424242424243,17.27272727272727
DEV_2869,Parrot,Purebred,Male,14.7,Gastrointestinal,Impacted Crop,6.9,5.0,14.5,358.0,,,31.0,,1.3,0,0,1,0,1,0,0,0,0,0,0,0,1.3800000000000001,0.0,0.0
DEV_2870,Chicken,Purebred,Male,2.3,Musculoskeletal,Tendon Rupture,17.6,8.7,13.6,213.0,109.0,,46.0,20.0,1.3,0,0,0,0,0,0,0,1,1,0,0,0,2.0229885057471266,0.0,15.384615384615383
DEV_2871,Llama,Mixed,Male,10.0,Respiratory,Pneumonia,6.3,,18.1,470.0,94.0,56.0,42.0,19.0,0.3,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.3333333333333333,63.333333333333336
DEV_2872,Duck,Mixed,Female,13.4,Musculoskeletal,Fractures,15.1,7.0,17.2,345.0,96.0,27.0,17.0,,1.2,0,0,0,0,1,0,0,1,0,0,0,0,2.157142857142857,1.588235294117647,0.0
DEV_2873,Turtle,Mixed,Female,4.3,Respiratory,URI Complex,7.1,,13.5,428.0,112.0,32.0,46.0,11.0,0.9,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.6956521739130435,12.222222222222221
DEV_2874,Buffalo,Purebred,Male,8.9,Bacterial,Anthrax,24.9,6.9,14.6,525.0,94.0,73.0,132.0,9.0,1.2,1,1,0,0,0,0,0,0,0,0,0,0,3.6086956521739126,0.553030303030303,7.5
DEV_2875,Horse,Purebred,Female,5.2,Gastrointestinal,Colic,9.2,7.3,15.0,358.0,105.0,13.0,10.0,,0.8,0,0,1,1,0,0,0,0,0,0,0,1,1.2602739726027397,1.3,0.0
DEV_2876,Sheep,Purebred,Male,1.0,Metabolic,Urolithiasis,10.6,8.0,13.2,249.0,79.0,279.0,53.0,6.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1.325,5.264150943396227,6.0
DEV_2877,Parrot,Mixed,Female,10.9,Viral,Pacheco Disease,17.2,5.7,17.2,391.0,,50.0,45.0,18.0,0.9,1,1,0,0,0,0,0,0,0,0,0,1,3.0175438596491224,1.1111111111111112,20.0
DEV_2878,Llama,Purebred,Unknown,12.0,Parasitic,Liver Fluke,10.6,3.2,7.9,214.0,91.0,54.0,24.0,11.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,3.3124999999999996,2.25,10.0
DEV_2879,Turkey,Purebred,Male,10.1,Gastrointestinal,Enteritis,9.3,5.7,18.1,386.0,78.0,26.0,55.0,62.0,1.0,0,0,1,1,0,0,0,1,0,0,0,0,1.631578947368421,0.4727272727272727,62.0
DEV_2880,Lion,Mixed,Male,4.9,Musculoskeletal,Fractures,10.5,6.3,12.4,419.0,100.0,37.0,30.0,3.0,,0,0,0,0,0,0,0,1,0,0,0,0,1.6666666666666667,1.2333333333333334,0.0
DEV_2881,Ferret,Purebred,Female,2.3,Viral,Aleutian Disease,24.7,8.0,18.4,353.0,90.0,13.0,56.0,17.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,3.0875,0.23214285714285715,15.454545454545453
DEV_2882,Parrot,,Male,10.7,Respiratory,Airsacculitis,10.3,7.5,15.0,442.0,88.0,45.0,48.0,20.0,,1,0,0,0,0,0,0,0,1,0,0,0,1.3733333333333335,0.9375,0.0
DEV_2883,Tiger,Mixed,Female,8.7,Parasitic,Tapeworm,6.6,3.0,8.7,194.0,95.0,36.0,26.0,22.0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2.1999999999999997,1.3846153846153846,55.0
DEV_2884,Duck,Purebred,Female,7.0,Cardiovascular,Pericarditis,11.8,6.8,18.2,420.0,99.0,56.0,46.0,,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.7352941176470589,1.2173913043478262,0.0
DEV_2885,Elephant,Purebred,Female,11.4,Bacterial,Brucellosis,26.6,5.1,14.7,313.0,108.0,89.0,102.0,32.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,5.215686274509805,0.8725490196078431,32.0
DEV_2886,GuineaPig,Purebred,Female,6.7,Gastrointestinal,GI Stasis,16.6,8.1,17.3,,121.0,42.0,42.0,32.0,1.3,0,0,1,1,0,0,0,0,1,0,0,0,2.049382716049383,1.0,24.615384615384613
DEV_2887,Cat,Mixed,Female,11.9,Gastrointestinal,Gastritis,9.2,7.3,14.1,413.0,111.0,37.0,43.0,43.0,1.1,0,0,1,0,1,0,0,0,0,0,0,0,1.2602739726027397,0.8604651162790697,39.090909090909086
DEV_2888,Llama,Purebred,Male,10.0,Cardiovascular,Arrhythmia,16.0,7.5,14.6,313.0,81.0,51.0,46.0,31.0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,2.1333333333333333,1.108695652173913,38.75
DEV_2889,GuineaPig,,Male,7.1,Respiratory,Bordetella Infection,9.4,7.3,15.6,173.0,81.0,32.0,31.0,17.0,1.7,0,0,0,0,0,0,1,0,1,1,0,0,1.2876712328767124,1.032258064516129,10.0
DEV_2890,Fish,Mixed,Unknown,12.8,Metabolic,Vitamin Deficiency,9.3,7.2,15.0,487.0,83.0,147.0,34.0,15.0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1.2916666666666667,4.323529411764706,50.0
DEV_2891,GuineaPig,Mixed,Male,3.4,Gastrointestinal,Bloat,9.8,4.9,14.7,398.0,99.0,49.0,45.0,53.0,0.9,0,0,1,1,0,0,0,0,1,0,0,0,2.0,1.0888888888888888,58.888888888888886
DEV_2892,Chicken,Mixed,Female,2.7,Gastrointestinal,Impacted Crop,6.8,7.9,17.2,283.0,77.0,35.0,48.0,38.0,1.2,0,0,1,1,1,0,0,0,0,0,0,0,0.860759493670886,0.7291666666666666,31.666666666666668
DEV_2893,Alpaca,,Female,9.8,Viral,Equine Herpesvirus,18.4,6.8,14.1,,81.0,25.0,18.0,32.0,1.5,1,1,0,0,0,0,0,0,0,0,0,0,2.705882352941176,1.3888888888888888,21.333333333333332
DEV_2894,Ferret,Purebred,Female,7.1,Cardiovascular,Heart Failure,13.9,7.1,11.9,,104.0,48.0,,17.0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,1.9577464788732395,0.0,28.333333333333336
DEV_2895,Horse,Purebred,Unknown,5.4,Cardiovascular,Valvular Disease,11.5,7.3,12.2,231.0,59.0,38.0,27.0,15.0,1.1,0,0,0,0,0,0,0,0,0,0,0,1,1.5753424657534247,1.4074074074074074,13.636363636363635
DEV_2896,Fish,Mixed,Male,2.9,Gastrointestinal,Dropsy,10.5,5.8,17.9,363.0,96.0,29.0,37.0,39.0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,1.8103448275862069,0.7837837837837838,78.0
DEV_2897,Duck,Purebred,Male,2.8,Musculoskeletal,Fractures,5.9,5.7,14.7,336.0,92.0,9.0,,,0.8,0,0,0,0,1,0,0,1,0,0,0,0,1.0350877192982457,0.0,0.0
DEV_2898,Fish,,Female,5.2,Respiratory,Fungal Gill Infection,9.4,7.5,12.8,325.0,70.0,31.0,55.0,23.0,1.1,0,0,0,0,0,0,1,0,1,0,0,0,1.2533333333333334,0.5636363636363636,20.909090909090907
DEV_2899,Lion,Mixed,Female,12.6,Gastrointestinal,Inflammatory Bowel Disease,7.6,7.7,15.7,306.0,117.0,55.0,42.0,39.0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0.9870129870129869,1.3095238095238095,55.714285714285715
DEV_2900,Alpaca,Mixed,Unknown,7.1,Respiratory,Bronchitis,12.8,5.9,14.6,449.0,113.0,35.0,44.0,28.0,1.2,0,0,1,0,0,0,0,0,1,0,0,0,2.169491525423729,0.7954545454545454,23.333333333333336
DEV_2901,Sheep,Purebred,Male,12.7,Musculoskeletal,Laminitis,8.7,8.9,14.5,337.0,106.0,17.0,,14.0,1.3,1,0,0,0,0,0,0,1,0,0,0,0,0.9775280898876403,0.0,10.769230769230768
DEV_2902,Cat,Purebred,Female,12.8,Viral,Calicivirus,23.1,8.3,12.9,272.0,94.0,41.0,31.0,18.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,2.783132530120482,1.3225806451612903,36.0
DEV_2903,Alpaca,Mixed,Male,6.9,Bacterial,Anthrax,23.9,8.8,13.9,276.0,82.0,83.0,131.0,15.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,2.7159090909090904,0.6335877862595419,16.666666666666668
DEV_2904,Fish,,Male,5.7,Respiratory,Bacterial Gill Disease,8.2,7.1,13.9,406.0,91.0,47.0,6.0,11.0,0.8,0,0,0,0,1,0,1,0,1,0,0,0,1.1549295774647887,7.833333333333333,13.75
DEV_2905,Llama,Purebred,Male,7.1,Parasitic,Liver Fluke,8.4,4.2,7.9,367.0,66.0,8.0,26.0,13.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.3076923076923077,26.0
DEV_2906,Turkey,Purebred,Male,1.1,Cardiovascular,Endocarditis,12.2,5.4,13.2,335.0,,47.0,24.0,6.0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,2.259259259259259,1.9583333333333333,7.5
DEV_2907,Tiger,Mixed,Male,2.5,Cardiovascular,Myocarditis,16.2,6.7,13.1,471.0,103.0,53.0,18.0,17.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,2.417910447761194,2.9444444444444446,34.0
DEV_2908,Turkey,Purebred,Unknown,13.1,Bacterial,Fowl Cholera,19.8,7.6,16.6,185.0,84.0,96.0,115.0,,1.2,1,0,0,0,0,0,0,0,0,0,0,0,2.605263157894737,0.8347826086956521,0.0
DEV_2909,Horse,Mixed,Male,9.0,Parasitic,Stomach Bots,19.1,4.3,9.2,466.0,100.0,45.0,44.0,5.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,4.44186046511628,1.0227272727272727,7.142857142857143
DEV_2910,Dog,Purebred,Male,7.1,Parasitic,Roundworm,13.7,2.2,6.9,234.0,127.0,25.0,24.0,16.0,1.1,0,0,0,0,0,0,0,1,0,0,0,0,6.227272727272727,1.0416666666666667,14.545454545454545
DEV_2911,Dog,,Unknown,11.2,Cardiovascular,Pericardial Effusion,17.9,7.8,12.2,463.0,73.0,22.0,21.0,15.0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,2.2948717948717947,1.0476190476190477,16.666666666666668
DEV_2912,Cattle,Purebred,Female,9.1,Cardiovascular,Arrhythmia,8.9,8.0,16.4,529.0,78.0,48.0,40.0,32.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1.1125,1.2,32.0
DEV_2913,Parrot,Purebred,Male,9.0,Bacterial,Mycobacteriosis,20.7,5.7,17.3,314.0,86.0,81.0,126.0,31.0,1.2,0,0,1,0,0,0,0,0,0,0,0,0,3.631578947368421,0.6428571428571429,25.833333333333336
DEV_2914,Lion,Purebred,Female,5.3,Gastrointestinal,Helicobacter Infection,14.1,8.4,16.0,250.0,101.0,33.0,24.0,41.0,0.7,0,1,0,1,0,0,0,0,0,0,0,0,1.6785714285714284,1.375,58.57142857142858
DEV_2915,Dog,Mixed,Male,5.6,Viral,Canine Distemper,22.6,6.9,12.4,216.0,90.0,,35.0,13.0,1.1,1,1,1,0,0,0,1,0,1,0,0,0,3.2753623188405796,0.0,11.818181818181817
DEV_2916,Horse,Purebred,Male,2.8,Cardiovascular,Valvular Disease,13.7,6.7,14.9,425.0,92.0,24.0,27.0,8.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2.044776119402985,0.8888888888888888,13.333333333333334
DEV_2917,Lion,Mixed,Female,13.1,Musculoskeletal,Skeletal Malformations,12.4,8.7,16.6,338.0,82.0,53.0,45.0,19.0,1.4,0,0,0,1,0,0,0,1,0,0,0,0,1.4252873563218393,1.1777777777777778,13.571428571428573
DEV_2918,Snake,Mixed,Female,8.0,Musculoskeletal,Kinking,18.0,7.6,16.5,403.0,92.0,37.0,12.0,15.0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,2.368421052631579,3.0833333333333335,16.666666666666668
DEV_2919,Parrot,Mixed,Female,8.1,Viral,Pox Virus,15.2,6.4,13.1,246.0,78.0,23.0,,22.0,0.5,1,1,0,0,0,0,0,1,0,0,0,0,2.3749999999999996,0.0,44.0
DEV_2920,Llama,Purebred,Male,14.7,Metabolic,Ketosis,5.3,8.7,12.6,477.0,86.0,182.0,51.0,24.0,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0.6091954022988506,3.5686274509803924,18.46153846153846
DEV_2921,Tiger,Purebred,Female,14.4,Bacterial,Salmonellosis,25.7,6.3,15.9,473.0,101.0,98.0,128.0,,0.9,1,1,0,0,0,0,0,1,0,0,0,0,4.079365079365079,0.765625,0.0
DEV_2922,Sheep,Mixed,Female,6.1,Bacterial,Campylobacteriosis,23.1,6.2,16.4,300.0,113.0,62.0,84.0,26.0,1.1,1,1,0,0,1,0,0,0,0,0,0,0,3.7258064516129035,0.7380952380952381,23.636363636363633
DEV_2923,Duck,Purebred,Unknown,5.7,Viral,Duck Virus Hepatitis,15.3,6.8,12.5,296.0,77.0,49.0,38.0,23.0,0.3,1,1,0,0,0,0,0,0,0,0,1,0,2.25,1.2894736842105263,76.66666666666667
DEV_2924,Buffalo,Purebred,Male,14.9,Parasitic,Coccidiosis,7.7,4.8,7.6,493.0,77.0,26.0,28.0,26.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,1.6041666666666667,0.9285714285714286,21.666666666666668
DEV_2925,Snake,Mixed,Female,11.1,Musculoskeletal,Spinal Arthritis,13.4,6.8,13.1,472.0,118.0,56.0,26.0,14.0,1.4,0,0,0,0,0,0,0,1,0,1,0,0,1.9705882352941178,2.1538461538461537,10.0
DEV_2926,Rabbit,Mixed,Male,1.8,Cardiovascular,Myocarditis,15.9,6.8,14.9,302.0,88.0,31.0,11.0,28.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,2.338235294117647,2.8181818181818183,18.666666666666668
DEV_2927,Cat,Purebred,Male,6.3,Parasitic,Giardia,,4.2,10.0,378.0,82.0,25.0,23.0,,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0869565217391304,0.0
DEV_2928,Sheep,Mixed,Female,9.8,Cardiovascular,Myocarditis,8.5,6.3,16.8,319.0,,36.0,26.0,18.0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1.3492063492063493,1.3846153846153846,60.0
DEV_2929,Parrot,Mixed,Male,1.9,Respiratory,Airsacculitis,16.2,7.0,13.1,521.0,79.0,10.0,38.0,17.0,0.8,1,0,0,0,0,0,1,0,1,0,0,0,2.314285714285714,0.2631578947368421,21.25
DEV_2930,Turkey,,Male,3.6,Musculoskeletal,Arthritis,8.6,9.0,17.5,424.0,89.0,37.0,22.0,15.0,0.9,0,0,0,1,0,0,0,1,0,0,0,0,0.9555555555555555,1.6818181818181819,16.666666666666668
DEV_2931,GuineaPig,,Female,4.0,Cardiovascular,Heart Failure,8.1,9.1,12.4,413.0,82.0,28.0,14.0,26.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.8901098901098901,2.0,28.88888888888889
DEV_2932,Dog,Purebred,Female,2.2,Respiratory,Pneumonia,4.9,6.0,16.2,480.0,107.0,42.0,,10.0,1.2,0,0,0,0,1,0,1,0,0,0,0,0,0.8166666666666668,0.0,8.333333333333334
DEV_2933,Chicken,,Female,5.0,Respiratory,Infectious Bronchitis,,8.3,12.8,349.0,103.0,57.0,27.0,11.0,1.4,0,0,0,0,0,1,1,0,1,0,0,0,0.0,2.111111111111111,7.857142857142858
DEV_2934,Turkey,Mixed,Male,13.4,Viral,Avian Influenza,19.6,5.5,16.4,,106.0,26.0,,26.0,1.2,1,1,0,0,0,1,1,0,1,1,0,0,3.563636363636364,0.0,21.666666666666668
DEV_2935,Fish,Mixed,Male,5.0,Gastrointestinal,Enteritis,13.8,6.2,16.8,245.0,88.0,41.0,31.0,57.0,0.4,0,0,0,0,0,0,0,1,0,0,0,0,2.2258064516129035,1.3225806451612903,142.5
DEV_2936,Sheep,Mixed,Male,14.9,Parasitic,Coccidiosis,13.4,4.6,7.6,332.0,98.0,,57.0,7.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2.91304347826087,0.0,7.0
DEV_2937,Tiger,Purebred,Male,3.4,Respiratory,Bronchitis,8.7,6.2,12.4,502.0,82.0,3.0,14.0,21.0,0.7,0,0,0,0,0,0,1,0,1,0,0,0,1.4032258064516128,0.21428571428571427,30.000000000000004
DEV_2938,Cat,Mixed,Male,5.8,Gastrointestinal,Gastritis,11.7,7.8,17.2,318.0,75.0,23.0,46.0,40.0,1.2,0,0,0,1,1,0,0,0,0,0,0,0,1.5,0.5,33.333333333333336
DEV_2939,Llama,Mixed,Male,9.2,Musculoskeletal,Fractures,16.4,,15.4,369.0,90.0,35.0,31.0,11.0,1.6,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.1290322580645162,6.875
DEV_2940,Lion,Mixed,Female,10.9,Gastrointestinal,Helicobacter Infection,10.5,8.7,17.3,306.0,84.0,28.0,45.0,31.0,0.7,0,1,0,1,0,0,0,0,0,0,0,0,1.2068965517241381,0.6222222222222222,44.28571428571429
DEV_2941,Rabbit,Purebred,Female,10.1,Viral,Rotavirus,,7.5,16.1,341.0,81.0,33.0,45.0,7.0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.7333333333333333,11.666666666666668
DEV_2942,GuineaPig,Purebred,Male,10.3,Viral,Sendai Virus,15.6,6.2,17.0,232.0,98.0,,55.0,,1.2,0,1,0,0,0,0,0,0,0,0,0,0,2.5161290322580645,0.0,0.0
DEV_2943,Tiger,,Male,1.5,Cardiovascular,Myocarditis,18.2,6.9,15.7,396.0,88.0,33.0,15.0,6.0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,2.6376811594202896,2.2,15.0
DEV_2944,Cat,Purebred,Female,4.0,Viral,Feline Herpesvirus,23.2,,15.3,208.0,97.0,16.0,40.0,8.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.4,8.0
DEV_2945,Dog,Purebred,Female,12.1,Gastrointestinal,Gastroenteritis,15.6,6.7,14.1,231.0,81.0,25.0,31.0,36.0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,2.328358208955224,0.8064516129032258,51.42857142857143
DEV_2946,Buffalo,Purebred,Male,8.6,Parasitic,Coccidiosis,8.5,4.0,7.0,233.0,81.0,44.0,43.0,28.0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,2.125,1.0232558139534884,35.0
DEV_2947,Rabbit,Purebred,Unknown,13.0,Metabolic,Obesity,12.9,6.3,16.1,379.0,116.0,177.0,37.0,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,2.047619047619048,4.783783783783784,0.0
DEV_2948,Alpaca,Mixed,Female,7.0,Metabolic,Ketosis,13.1,7.6,16.9,333.0,95.0,264.0,15.0,24.0,1.2,0,0,0,0,0,0,1,0,0,0,0,0,1.723684210526316,17.6,20.0
DEV_2949,GuineaPig,Purebred,Male,4.2,Musculoskeletal,Arthritis,16.6,7.6,13.1,235.0,101.0,28.0,11.0,22.0,1.1,0,0,0,1,0,0,0,1,0,0,0,0,2.18421052631579,2.5454545454545454,20.0
DEV_2950,Alpaca,,Male,14.3,Musculoskeletal,Arthritis,,7.1,13.8,319.0,65.0,27.0,52.0,9.0,1.2,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.5192307692307693,7.5
DEV_2951,Llama,Purebred,Male,7.4,Viral,Influenza A,19.0,7.4,16.4,219.0,119.0,37.0,43.0,6.0,1.4,0,1,0,1,0,0,0,0,0,1,0,0,2.5675675675675675,0.8604651162790697,4.285714285714286
DEV_2952,Llama,Purebred,Unknown,10.1,Respiratory,Aspergillosis,14.5,6.0,13.8,284.0,98.0,60.0,46.0,9.0,1.7,0,0,0,0,0,0,1,0,0,0,0,0,2.4166666666666665,1.3043478260869565,5.294117647058823
DEV_2953,Goat,Purebred,Male,11.3,Respiratory,Lungworm Disease,10.5,6.2,,283.0,108.0,16.0,51.0,26.0,0.8,0,0,0,1,0,0,1,0,1,0,0,0,1.6935483870967742,0.3137254901960784,32.5
DEV_2954,Fish,Purebred,Male,2.4,Respiratory,Bacterial Gill Disease,10.6,6.7,17.7,284.0,80.0,37.0,27.0,23.0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1.5820895522388059,1.3703703703703705,57.5
DEV_2955,Elephant,Purebred,Female,0.8,Bacterial,Tuberculosis,30.0,8.4,12.9,358.0,84.0,93.0,88.0,27.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,3.571428571428571,1.0568181818181819,30.0
DEV_2956,Turkey,Purebred,Female,2.6,Gastrointestinal,Enteritis,8.8,5.6,18.0,485.0,88.0,12.0,34.0,40.0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,1.5714285714285716,0.35294117647058826,50.0
DEV_2957,Cat,Purebred,Female,9.1,Respiratory,Pleural Effusion,,6.8,12.7,271.0,77.0,42.0,,18.0,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,36.0
DEV_2958,Turtle,Mixed,Male,12.8,Parasitic,Flagellates,14.8,4.4,8.3,312.0,114.0,17.0,9.0,13.0,1.3,0,0,0,0,0,0,0,0,0,1,0,0,3.3636363636363633,1.8888888888888888,10.0
DEV_2959,Horse,Purebred,Female,12.5,Respiratory,Bronchitis,5.0,5.1,14.3,195.0,75.0,14.0,,21.0,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0.9803921568627452,0.0,42.0
DEV_2960,Alpaca,Purebred,Male,10.0,Cardiovascular,Endocarditis,17.4,8.0,16.0,490.0,92.0,25.0,27.0,6.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2.175,0.9259259259259259,7.5
DEV_2961,Turkey,Mixed,Female,4.5,Metabolic,Perosis,6.6,5.7,16.2,515.0,89.0,201.0,10.0,25.0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,1.157894736842105,20.1,17.857142857142858
